,ARSUSD,COPUSD,CLPUSD,Net trade in goods (value)_Colombia,Net trade in goods (value)_Chile,Net trade in goods (value)_United States,Net trade in goods (value)_Argentina,Exports in goods (value)_Colombia,Exports in goods (value)_Chile,Exports in goods (value)_United States,Exports in goods (value)_Argentina,Imports in goods (value)_Colombia,Imports in goods (value)_Chile,Imports in goods (value)_United States,Imports in goods (value)_Argentina,Insured Unemployment Rate,Chicago Fed National Financial Conditions Index,Federal Funds Effective Rate,Equity Market-related Economic Uncertainty Index,Economic Policy Uncertainty Index for United States,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Consumer Price Index: All items: Total: Total for Argentina,U.S. Exports of Goods by F.A.S. Basis to Argentina,U.S. Imports of Goods by Customs Basis from Argentina,Consumer Price Index: All Items: Total: Total for Chile,Unemployment Rate: Aged 15 and over: All Persons for Chile,U.S. Exports of Goods by F.A.S. Basis to Chile,U.S. Imports of Goods by Customs Basis from Chile,Consumer Price Index: All items: Total: Total for Colombia,Unemployment Rate: Aged 15 and over: All Persons for Colombia,U.S. Exports of Goods by F.A.S. Basis to Colombia,GDP_United States,GDP_Argentina,GDP_Chile,GDP_Colombia,Interest Rate_Columbia,Interest Rate_Chile,Interest Rate_Argentina,SP500,VIX,Merval,BBG_Comm_Index,BBG_Agriculture_Index,BBG_Aluminum_Index,BBG_Soybeans_Index,BBG_SoybeansOil_Index,BBG_Copper_Index,BBG_Coffee_Index,BBG_Cocoa_Index,Crude Oil Commodity,Brent Crude Commodity,US GBond 1M,US GBond 6M,US GBond 1Y,US GBond 2Y,US GBond 5Y,US GBond 10Y,US GBond 30Y,Chile GBond 10Y,S&P CLX IPSA
2016-11-23,0.064805,0.000315,0.001477,-0.847478,0.3369913,-61.831,-0.06934957,2.802914,4.992117,122.836,4.593673,3.650392,4.655126,184.667,4.663023,1.5,-0.42424,0.41,5.67000,84.27000,241.741,,672.832697,480.032784,104.695061605092,6.65846041436612,909.183206,611.278563,108.255832925436,9.30970109095497,1117.928727,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,25.25,2204.719971,12.43,17366.5,85.3577,56.0561,29.1808,236.98,46.804,260.41,16.2963,57.6486,47.96,48.95,0.337,0.628,0.78,1.135,1.835,1.135,3.022,4.61,4221.89
2016-11-24,0.064356,0.00032,0.001478,-0.847478,0.3369913,-61.831,-0.06934957,2.802914,4.992117,122.836,4.593673,3.650392,4.655126,184.667,4.663023,1.5,-0.42424,0.41,7.88000,84.01000,241.741,,672.832697,480.032784,104.695061605092,6.65846041436612,909.183206,611.278563,108.255832925436,9.30970109095497,1117.928727,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,25.25,2204.719971,12.43,17385.199219,85.3577,56.0561,29.1808,236.98,46.804,260.41,16.2963,57.6486,47.96,49.0,0.3372,0.6204,0.8,1.12,1.83,1.12,3.047,4.61,4196.4
2016-11-25,0.064416,0.00032,0.001506,-0.847478,0.3369913,-61.831,-0.06934957,2.802914,4.992117,122.836,4.593673,3.650392,4.655126,184.667,4.663023,1.5,-0.43991,0.41,40.87000,90.30000,241.741,,672.832697,480.032784,104.695061605092,6.65846041436612,909.183206,611.278563,108.255832925436,9.30970109095497,1117.928727,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,25.25,2213.350098,12.34,17168.599609,85.0319,56.1469,28.8317,239.67,46.552,266.78,16.0586,57.0829,46.06,47.24,0.337,0.633,0.795,1.135,1.847,1.135,3.018,4.63,4210.75
2016-11-26,0.064416,0.00032,0.001506,-0.847478,0.3369913,-61.831,-0.06934957,2.802914,4.992117,122.836,4.593673,3.650392,4.655126,184.667,4.663023,1.5,-0.43991,0.41,11.39000,69.39000,241.741,,672.832697,480.032784,104.695061605092,6.65846041436612,909.183206,611.278563,108.255832925436,9.30970109095497,1117.928727,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,25.25,2213.350098,12.34,17168.599609,85.0319,56.1469,28.8317,239.67,46.552,266.78,16.0586,57.0829,46.06,47.24,0.337,0.633,0.795,1.135,1.847,1.135,3.018,4.63,4210.75
2016-11-27,0.064416,0.00032,0.001506,-0.847478,0.3369913,-61.831,-0.06934957,2.802914,4.992117,122.836,4.593673,3.650392,4.655126,184.667,4.663023,1.5,-0.43991,0.41,57.98000,95.70000,241.741,,672.832697,480.032784,104.695061605092,6.65846041436612,909.183206,611.278563,108.255832925436,9.30970109095497,1117.928727,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,25.25,2213.350098,12.34,17168.599609,85.0319,56.1469,28.8317,239.67,46.552,266.78,16.0586,57.0829,46.06,47.24,0.322,0.6254,0.7748,1.135,1.8239,1.135,2.998,4.63,4210.75
2016-11-28,0.064441,0.00032,0.001479,-0.847478,0.3369913,-61.831,-0.06934957,2.802914,4.992117,122.836,4.593673,3.650392,4.655126,184.667,4.663023,1.5,-0.43991,0.41,10.59000,96.79000,241.741,,672.832697,480.032784,104.695061605092,6.65846041436612,909.183206,611.278563,108.255832925436,9.30970109095497,1117.928727,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,25.25,2201.719971,13.15,17168.599609,86.066,56.4212,28.6551,241.96,46.5898,265.68,16.1878,56.7779,47.08,48.24,0.302,0.6,0.777,1.111,1.801,1.111,2.982,4.63,4202.75
2016-11-29,0.064558,0.000324,0.001509,-0.847478,0.3369913,-61.831,-0.06934957,2.802914,4.992117,122.836,4.593673,3.650392,4.655126,184.667,4.663023,1.5,-0.43991,0.41,15.54000,56.24000,241.741,,672.832697,480.032784,104.695061605092,6.65846041436612,909.183206,611.278563,108.255832925436,9.30970109095497,1117.928727,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,25.25,2204.659912,12.9,17042.199219,84.2773,55.46,28.2279,238.87,46.1487,259.67,15.8158,57.086,45.23,46.38,0.251,0.605,0.77,1.095,1.781,1.095,2.95,4.56,4174.29
2016-11-30,0.063749,0.000325,0.001516,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.43991,0.31,16.72000,63.67000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2198.810059,13.33,17442.400391,86.0015,55.1866,28.4086,236.52,46.615,261.95,15.5626,56.4722,49.44,50.47,0.368,0.61,0.78,1.115,1.834,1.115,3.018,4.57,4207.24
2016-12-01,0.06305,0.000332,0.00148,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.43991,0.41,36.30000,167.88000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2191.080078,14.07,17042.0,86.9186,54.5019,28.2238,235.95,47.6987,262.95,14.9736,56.8748,51.06,53.94,0.322,0.608,0.788,1.147,1.895,1.147,3.095,4.57,4197.48
2016-12-02,0.063289,0.000331,0.001513,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.45284,0.41,6.31000,144.20000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2191.949951,14.12,16947.800781,87.0416,54.6734,28.1046,235.43,47.5349,261.16,15.0666,56.6155,51.68,54.46,0.322,0.613,0.777,1.108,1.829,1.108,3.061,4.53,4202.98
2016-12-03,0.063289,0.000331,0.001513,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.45284,0.41,30.79000,152.48000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2191.949951,14.12,16947.800781,87.0416,54.6734,28.1046,235.43,47.5349,261.16,15.0666,56.6155,51.68,54.46,0.322,0.613,0.777,1.108,1.829,1.108,3.061,4.53,4202.98
2016-12-04,0.063289,0.000331,0.001513,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.45284,0.41,63.08000,137.30000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2191.949951,14.12,16947.800781,87.0416,54.6734,28.1046,235.43,47.5349,261.16,15.0666,56.6155,51.68,54.46,0.3194,0.5999,0.7747,1.108,1.8026,1.108,3.048,4.53,4202.98
2016-12-05,0.062265,0.000331,0.001494,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.45284,0.41,19.30000,113.93000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2204.709961,12.14,16999.0,88.3476,55.2851,28.4374,239.1,47.4719,268.42,14.9323,55.956,51.79,54.94,0.309,0.613,0.795,1.124,1.844,1.124,3.055,4.44,4206.44
2016-12-06,0.063044,0.000334,0.001504,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.45284,0.41,7.18000,158.64000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2212.22998,11.79,17235.199219,88.0266,55.5693,28.0225,240.07,47.6609,266.63,14.6739,55.744,50.93,53.93,0.347,0.628,0.795,1.12,1.841,1.12,3.081,4.42,4214.38
2016-12-07,0.062859,0.000339,0.001535,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.45284,0.41,26.92000,162.00000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2241.350098,12.22,17196.800781,87.4726,55.4343,28.006,240.36,47.7996,263.05,14.6429,54.9409,49.77,53.0,0.368,0.628,0.839,1.104,1.798,1.104,3.029,4.39,4224.67
2016-12-08,0.062518,0.000333,0.001559,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.45284,0.41,21.60000,125.48000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2246.189941,12.64,17196.800781,87.5661,54.8709,28.282,235.34,46.9565,261.26,14.6119,53.7124,50.84,53.89,0.378,0.625,0.839,1.108,1.819,1.108,3.086,4.39,4224.67
2016-12-09,0.062543,0.000338,0.001533,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46281,0.41,31.14000,97.26000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2259.530029,11.75,17196.800781,88.1431,55.1753,28.7074,237.76,46.5494,263.4,14.4001,51.3017,51.5,54.33,0.393,0.636,0.855,1.133,1.882,1.133,3.155,4.39,4268.43
2016-12-10,0.062543,0.000338,0.001533,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46281,0.41,10.36000,130.24000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2259.530029,11.75,17196.800781,88.1431,55.1753,28.7074,237.76,46.5494,263.4,14.4001,51.3017,51.5,54.33,0.393,0.636,0.855,1.133,1.882,1.133,3.155,4.39,4268.43
2016-12-11,0.062543,0.000338,0.001533,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46281,0.41,18.85000,125.68000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2259.530029,11.75,17196.800781,88.1431,55.1753,28.7074,237.76,46.5494,263.4,14.4001,51.3017,51.5,54.33,0.3915,0.6356,0.8571,1.133,1.9106,1.133,3.167,4.39,4268.43
2016-12-12,0.062645,0.000335,0.001526,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46281,0.41,46.62000,99.45000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2256.959961,12.64,17157.5,88.1761,55.2415,28.393,236.34,46.587,260.56,14.6739,52.9587,52.83,55.69,0.393,0.628,0.854,1.141,1.889,1.141,3.162,4.39,4242.52
2016-12-13,0.06242,0.000335,0.001542,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46281,0.41,28.98000,336.71000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2271.719971,12.72,17197.5,87.9224,54.9653,28.5661,235.66,46.339,258.52,14.7618,54.118,52.98,55.72,0.439,0.661,0.872,1.17,1.912,1.17,3.146,4.36,4272.48
2016-12-14,0.062649,0.000338,0.001537,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46281,0.41,5.44000,53.87000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2253.280029,13.19,16918.400391,87.6267,54.7373,28.6441,234.53,46.5016,259.12,14.8961,54.7335,51.04,53.9,0.487,0.661,0.893,1.239,1.994,1.239,3.146,4.28,4229.75
2016-12-15,0.062641,0.000343,0.001519,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46281,0.66,372.23000,232.94000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2262.030029,12.79,16738.599609,86.8356,54.6321,28.4759,235.61,46.3014,258.72,14.6946,53.0083,50.9,54.02,0.467,0.651,0.901,1.264,2.067,1.264,3.145,4.35,4224.62
2016-12-16,0.06269,0.000333,0.001539,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46908,0.66,12.68000,53.13000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2258.070068,12.2,16563.5,87.1333,54.6114,28.1723,237.31,46.3264,255.14,14.7204,52.9146,51.9,55.21,0.459,0.648,0.895,1.257,2.065,1.257,3.181,4.35,4224.62
2016-12-17,0.06269,0.000333,0.001539,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46908,0.66,21.63000,61.80000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2258.070068,12.2,16563.5,87.1333,54.6114,28.1723,237.31,46.3264,255.14,14.7204,52.9146,51.9,55.21,0.459,0.648,0.895,1.257,2.065,1.257,3.181,4.35,4224.62
2016-12-18,0.06269,0.000333,0.001539,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46908,0.66,19.19000,149.81000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.75,3.5,24.75,2258.070068,12.2,16563.5,87.1333,54.6114,28.1723,237.31,46.3264,255.14,14.7204,52.9146,51.9,55.21,0.4615,0.6458,0.8903,1.257,2.057,1.257,3.169,4.35,4224.62
2016-12-19,0.062964,0.000337,0.001485,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46908,0.66,10.92000,91.47000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2262.530029,11.71,15996.099609,86.5687,54.1957,28.1026,233.96,46.1013,248.67,14.9064,54.4537,52.12,54.92,0.441,0.633,0.885,1.228,2.025,1.228,3.12,4.36,4202.64
2016-12-20,0.06304,0.000338,0.001505,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46908,0.66,51.85000,59.25000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2270.76001,11.45,16064.099609,86.1569,53.7538,28.2421,230.28,45.4757,248.97,14.8651,53.3432,52.23,55.35,0.451,0.656,0.888,1.224,2.046,1.224,3.152,4.36,4193.18
2016-12-21,0.063038,0.000334,0.001507,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46908,0.66,5.45000,37.37000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2265.179932,11.27,16587.300781,86.4032,53.6506,28.3159,230.56,45.4632,248.42,14.9374,53.8878,52.49,54.46,0.456,0.654,0.867,1.204,2.027,1.204,3.123,4.35,4152.05
2016-12-22,0.063373,0.000339,0.2,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.46908,0.66,22.03000,50.35000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2260.959961,11.43,16378.5,86.3305,53.1058,28.2667,227.61,43.8994,248.67,14.3742,51.7605,52.95,55.05,0.413,0.648,0.859,1.196,2.034,1.196,3.129,4.35,4117.67
2016-12-23,0.063635,0.000339,0.001507,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47324,0.66,14.42000,35.70000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2263.790039,11.44,16354.5,86.291,52.7733,28.2216,226.14,43.6367,246.63,14.0694,53.5347,53.02,55.16,0.421,0.653,0.859,1.206,2.03,1.206,3.11,4.37,4042.24
2016-12-24,0.063635,0.000339,0.001507,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47324,0.66,25.29000,67.43000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2263.790039,11.44,16354.5,86.291,52.7733,28.2216,226.14,43.6367,246.63,14.0694,53.5347,53.02,55.16,0.421,0.653,0.859,1.206,2.03,1.206,3.11,4.37,4042.24
2016-12-25,0.063635,0.000339,0.001507,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47324,0.66,35.13000,187.34000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2263.790039,11.44,16354.5,86.291,52.7733,28.2216,226.14,43.6367,246.63,14.0694,53.5347,53.02,55.16,0.421,0.653,0.859,1.206,2.03,1.206,3.11,4.37,4042.24
2016-12-26,0.064591,0.000339,0.001484,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47324,0.66,34.13000,155.98000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2263.790039,11.44,16113.299805,86.291,52.7733,28.2216,226.14,43.6367,246.63,14.0694,53.5347,53.02,55.16,0.4183,0.6535,0.87,1.22,2.04,1.22,3.116,4.35,4047.72
2016-12-27,0.064583,0.000339,0.001514,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47324,0.66,64.09000,108.11000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2268.879883,11.99,16386.699219,87.5987,53.9347,28.2216,232.2,44.2872,250.26,13.8679,52.8993,53.9,56.09,0.454,0.646,0.867,1.235,2.055,1.235,3.139,4.34,4041.32
2016-12-28,0.064348,0.000339,0.00152,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47324,0.66,46.40000,161.59000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2249.919922,12.95,16508.300781,87.7524,53.5955,27.9795,230.45,43.9369,248.77,13.7956,52.1434,54.06,56.22,0.472,0.623,0.865,1.262,1.999,1.262,3.086,4.29,4098.22
2016-12-29,0.063684,0.000334,0.001514,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47324,0.66,38.07000,116.01000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2249.26001,13.37,16917.900391,87.6672,53.8828,27.5488,229.6,43.5241,247.53,13.9971,51.1983,53.77,56.14,0.39,0.615,0.821,1.222,1.962,1.222,3.084,4.27,4127.48
2016-12-30,0.062852,0.000337,0.001528,-1.032868,0.5436034,-65.488,0.3520284,2.90067,5.331872,121.161,5.087638,3.933538,4.788269,186.649,4.73561,1.5,-0.47830,0.55,52.94000,141.16000,242.026,,731.808555,475.583512,104.749539210256,6.68248892695299,934.22832,692.787227,108.378201990537,8.6830870557502,1092.50902,18555893.3,5808939.3,161580610.7,822768.2,7.5,3.5,24.75,2238.830078,14.04,16917.900391,87.5144,53.918,27.7744,227.61,43.3615,249.27,14.1624,50.2768,53.72,56.82,0.421,0.62,0.818,1.198,1.922,1.198,3.051,4.27,4151.39
2016-12-31,0.062852,0.000337,0.001528,-0.7660139,0.6807933,-63.486,-0.0980912,3.312119,5.754608,125.52,5.069343,4.078133,5.073814,189.006,5.167434,1.5,-0.47830,0.55,57.57000,127.18000,242.637,100.0,697.408193,563.840334,104.531628789598,6.74657720008349,1004.393551,795.684059,108.826888562571,9.54819185893972,1132.358307,18648095.5,5843434.4,161301691.2,829196.3,7.5,3.5,24.75,2238.830078,14.04,16917.900391,87.5144,53.918,27.7744,227.61,43.3615,249.27,14.1624,50.2768,53.72,56.82,0.421,0.62,0.818,1.198,1.922,1.198,3.051,4.27,4151.39
2017-01-01,0.062852,0.000337,0.001528,-0.7660139,0.6807933,-63.486,-0.0980912,3.312119,5.754608,125.52,5.069343,4.078133,5.073814,189.006,5.167434,1.5,-0.47830,0.55,170.26000,235.10000,242.637,100.0,697.408193,563.840334,104.531628789598,6.74657720008349,1004.393551,795.684059,108.826888562571,9.54819185893972,1132.358307,18648095.5,5843434.4,161301691.2,829196.3,7.5,3.5,24.75,2238.830078,14.04,16917.900391,87.5144,53.918,27.7744,227.61,43.3615,249.27,14.1624,50.2768,53.72,56.82,0.421,0.62,0.818,1.198,1.922,1.198,3.051,4.27,4151.39
2017-01-02,0.062921,0.000338,0.001496,-0.7660139,0.6807933,-63.486,-0.0980912,3.312119,5.754608,125.52,5.069343,4.078133,5.073814,189.006,5.167434,1.5,-0.47830,0.55,15.89000,242.04000,242.637,100.0,697.408193,563.840334,104.531628789598,6.74657720008349,1004.393551,795.684059,108.826888562571,9.54819185893972,1132.358307,18648095.5,5843434.4,161301691.2,829196.3,7.5,3.5,24.75,2238.830078,14.04,17504.800781,87.5144,53.918,27.7744,227.61,43.3615,249.27,14.1624,50.2768,53.72,56.82,0.4335,0.6229,0.85,1.2,1.93,1.2,3.063,4.27,4151.39
2017-01-03,0.062757,0.000339,0.001522,-0.7660139,0.6807933,-63.486,-0.0980912,3.312119,5.754608,125.52,5.069343,4.078133,5.073814,189.006,5.167434,1.5,-0.47830,0.66,24.40000,89.85000,242.637,100.0,697.408193,563.840334,104.531628789598,6.74657720008349,1004.393551,795.684059,108.826888562571,9.54819185893972,1132.358307,18648095.5,5843434.4,161301691.2,829196.3,7.5,3.5,24.75,2257.830078,12.85,17911.199219,86.0673,54.3147,27.6678,225.57,43.5491,247.63,14.1986,51.2258,52.33,55.47,0.467,0.623,0.831,1.226,1.947,1.226,3.05,4.23,4148.86
2017-01-04,0.062755,0.000343,0.001523,-0.7660139,0.6807933,-63.486,-0.0980912,3.312119,5.754608,125.52,5.069343,4.078133,5.073814,189.006,5.167434,1.5,-0.47830,0.66,17.46000,101.99000,242.637,100.0,697.408193,563.840334,104.531628789598,6.74657720008349,1004.393551,795.684059,108.826888562571,9.54819185893972,1132.358307,18648095.5,5843434.4,161301691.2,829196.3,7.5,3.5,24.75,2270.75,11.85,18143.099609,87.1718,55.4017,27.6309,230.16,44.0495,254.34,14.6533,52.9057,53.26,56.46,0.492,0.636,0.875,1.234,1.947,1.234,3.048,4.17,4168.34
